age,gender,marital_status,employment_status,number_of_dependants,residence_type,years_at_current_address,city,state,zipcode,loan_purpose,loan_type,loan_tenure_months,bank_balance_at_application,number_of_open_accounts,number_of_closed_accounts,enquiry_count,credit_utilization_ratio,loan_to_income,delinquency_ratio,avg_dpd_per_delinquency
0.4423076923076924,M,Single,Self-Employed,0.0,Owned,0.7333333333333333,Jaipur,Rajasthan,0.3254237288135594,Home,Secured,0.5660377358490566,0.18626325948343397,0.3333333333333333,1.0,0.25,0.8181818181818182,0.5620608899297425,0.07,0.6000000000000001
0.576923076923077,F,Married,Self-Employed,0.6000000000000001,Owned,0.6666666666666666,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.18867924528301885,0.13011260180487907,1.0,0.5,0.875,0.5252525252525253,0.10304449648711944,0.04,0.61
0.1923076923076924,F,Married,Self-Employed,0.8,Owned,0.3333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.018867924528301883,0.008952594711691037,0.6666666666666667,0.5,0.375,0.43434343434343436,0.14754098360655737,0.113,0.68
0.4423076923076924,F,Married,Self-Employed,0.8,Rented,0.43333333333333335,Mumbai,Maharashtra,0.4915254237288136,Auto,Secured,0.28301886792452824,0.1621632843709165,0.0,0.5,0.5,1.0,0.18969555035128807,1.0,0.5
0.6153846153846154,M,Married,Self-Employed,1.0,Mortgage,0.8666666666666667,Mumbai,Maharashtra,0.4915254237288136,Home,Secured,0.6226415094339622,0.09839652045398448,1.0,0.0,0.625,0.23232323232323235,0.5011709601873536,0.028999999999999998,0.9500000000000001
0.730769230769231,M,Single,Self-Employed,0.0,Owned,0.7333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.0,0.07852115717084004,0.3333333333333333,1.0,0.75,0.48484848484848486,0.056206088992974246,0.0,0.0
0.23076923076923084,M,Single,Self-Employed,0.4,Owned,0.9999999999999999,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.4339622641509434,0.4181899390180023,0.3333333333333333,1.0,0.75,0.29292929292929293,0.6627634660421545,0.0,0.0
0.3653846153846154,M,Married,Self-Employed,0.6000000000000001,Owned,0.5,Ahmedabad,Gujarat,0.4576271186440678,Education,Secured,0.6792452830188679,0.010832315092903898,0.0,0.0,0.5,0.26262626262626265,0.26932084309133486,0.6,0.5599999999999999
0.3653846153846154,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.1,Jaipur,Rajasthan,0.3254237288135594,Personal,Unsecured,0.16981132075471697,0.1556312145244779,0.3333333333333333,0.0,0.75,0.08080808080808081,0.0702576112412178,0.667,0.4
0.48076923076923084,F,Single,Self-Employed,0.0,Owned,0.5333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.1509433962264151,0.05341929480015147,0.0,0.0,0.5,0.9595959595959597,0.12177985948477749,0.0,0.0
0.3076923076923077,M,Single,Salaried,0.0,Mortgage,0.43333333333333335,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.11320754716981132,0.0893705919899101,0.0,0.0,0.125,0.6363636363636365,0.10772833723653394,0.083,0.33
0.5000000000000001,F,Married,Salaried,0.8,Rented,0.9666666666666667,Ahmedabad,Gujarat,0.4576271186440678,Auto,Secured,0.16981132075471697,0.044416362983165945,1.0,0.0,0.5,0.6060606060606061,0.1686182669789227,0.0,0.0
0.13461538461538464,M,Single,Self-Employed,0.2,Owned,0.7,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.20754716981132074,0.20653148215434633,0.3333333333333333,1.0,0.625,0.13131313131313133,0.10304449648711944,0.0,0.0
0.3653846153846154,M,Single,Salaried,0.0,Owned,0.13333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Home,Secured,0.4339622641509434,0.1246836044638025,1.0,1.0,0.375,0.8787878787878789,0.6861826697892272,0.0,0.0
0.25,F,Single,Self-Employed,0.2,Owned,0.26666666666666666,Jaipur,Rajasthan,0.3254237288135594,Personal,Unsecured,0.11320754716981132,0.017503514654230078,0.6666666666666667,0.5,0.375,0.8181818181818182,0.09367681498829039,0.062000000000000006,0.66
0.0,F,Married,Salaried,0.4,Owned,0.6333333333333333,Jaipur,Rajasthan,0.3254237288135594,Auto,Secured,0.41509433962264153,0.5763772308664064,1.0,0.5,0.875,0.25252525252525254,0.18969555035128807,0.028999999999999998,0.65
0.3846153846153847,F,Single,Salaried,0.0,Owned,0.6,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.320754716981132,0.19023925200594644,0.3333333333333333,0.5,0.625,0.6363636363636365,0.0819672131147541,0.057,0.4
0.326923076923077,F,Married,Self-Employed,0.4,Rented,0.6,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.4528301886792453,0.23337827900247698,0.3333333333333333,0.5,0.75,0.43434343434343436,0.22716627634660422,0.036000000000000004,0.35000000000000003
0.1923076923076924,M,Single,Self-Employed,0.0,Owned,0.43333333333333335,Delhi,Delhi,0.0,Home,Secured,0.6037735849056604,0.025343327165121547,0.3333333333333333,0.0,0.375,0.43434343434343436,0.5761124121779859,0.2,0.55
0.5384615384615385,F,Married,Salaried,0.6000000000000001,Mortgage,0.03333333333333333,Kolkata,West Bengal,1.0,Home,Secured,0.4528301886792453,0.023709159871157452,0.0,0.5,0.5,0.787878787878788,0.5761124121779859,0.37,0.5
0.7115384615384616,F,Single,Self-Employed,0.4,Owned,0.03333333333333333,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.018867924528301883,0.09114376123961127,0.3333333333333333,1.0,0.75,0.11111111111111112,0.063231850117096,0.099,0.52
0.34615384615384615,F,Single,Self-Employed,0.0,Rented,0.8,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.28301886792452824,0.06452833621302459,0.0,0.5,0.0,0.2828282828282829,0.22014051522248243,0.0,0.0
0.6730769230769232,M,Married,Self-Employed,0.4,Owned,0.16666666666666669,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.320754716981132,0.007210726453860805,0.3333333333333333,0.0,0.5,0.7777777777777778,0.05386416861826698,0.0,0.0
0.48076923076923084,M,Single,Salaried,0.0,Rented,0.8333333333333334,Chennai,Tamil Nadu,0.8305084745762713,Education,Secured,0.7547169811320754,0.04608055367749604,0.3333333333333333,0.5,0.5,0.42424242424242425,0.28337236533957844,0.047,0.52
0.3076923076923077,M,Married,Salaried,0.6000000000000001,Mortgage,0.4666666666666667,Delhi,Delhi,0.0,Home,Secured,0.6981132075471698,0.1216264557516403,0.3333333333333333,1.0,0.75,0.07070707070707072,0.6135831381733021,0.364,0.4
0.21153846153846156,M,Single,Self-Employed,0.0,Owned,0.3333333333333333,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.6037735849056604,0.38231746922409826,0.3333333333333333,1.0,0.25,0.24242424242424243,0.5362997658079625,0.055999999999999994,0.53
0.9615384615384616,M,Married,Self-Employed,0.6000000000000001,Rented,0.5333333333333333,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.28301886792452824,0.12941810306279566,0.3333333333333333,0.5,0.25,0.9191919191919192,0.10304449648711944,0.13699999999999998,0.51
0.8076923076923078,M,Married,Self-Employed,1.0,Rented,0.23333333333333334,Jaipur,Rajasthan,0.3254237288135594,Home,Secured,0.6792452830188679,0.2093386062089925,0.0,0.0,0.0,0.15151515151515152,0.5269320843091334,0.053,0.5
0.3076923076923077,F,Single,Self-Employed,0.0,Owned,0.3666666666666667,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.0,0.16624020662231892,0.6666666666666667,0.0,0.75,0.17171717171717174,0.07259953161592506,0.111,0.44000000000000006
0.34615384615384615,M,Single,Self-Employed,0.2,Mortgage,0.43333333333333335,Mumbai,Maharashtra,0.4915254237288136,Auto,Secured,0.5471698113207547,0.19858103021912737,1.0,0.5,0.625,0.12121212121212122,0.2599531615925058,0.0,0.0
0.3846153846153847,F,Married,Salaried,0.6000000000000001,Mortgage,0.03333333333333333,Jaipur,Rajasthan,0.3254237288135594,Education,Secured,0.41509433962264153,0.11296681277203117,0.3333333333333333,1.0,0.375,0.9494949494949496,0.234192037470726,0.121,0.6400000000000001
0.9615384615384616,M,Married,Self-Employed,0.8,Mortgage,0.4,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.05660377358490565,0.04096520505088136,0.3333333333333333,1.0,0.625,0.10101010101010102,0.04918032786885246,0.08,0.48
0.7884615384615384,M,Married,Self-Employed,1.0,Rented,0.26666666666666666,Mumbai,Maharashtra,0.4915254237288136,Education,Secured,0.11320754716981132,0.006480455149639183,0.0,0.0,0.375,0.3434343434343435,0.22950819672131148,0.312,0.61
0.7692307692307693,M,Married,Self-Employed,0.8,Owned,0.6,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.4339622641509434,0.5928713204725863,0.0,0.0,0.5,0.16161616161616163,0.4098360655737704,0.1,0.37000000000000005
0.0,F,Single,Self-Employed,0.0,Owned,0.16666666666666669,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.49056603773584906,0.017150516121416163,0.3333333333333333,1.0,0.5,0.32323232323232326,0.8149882903981264,0.275,0.45999999999999996
0.34615384615384615,M,Married,Salaried,0.6000000000000001,Owned,0.06666666666666668,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.4339622641509434,0.14842559843663683,0.6666666666666667,1.0,0.625,0.17171717171717174,0.23185011709601874,0.217,0.55
0.40384615384615385,M,Single,Salaried,0.0,Mortgage,0.23333333333333334,Ahmedabad,Gujarat,0.4576271186440678,Education,Secured,0.26415094339622636,0.17440912670488198,1.0,0.5,0.75,0.8383838383838385,0.19203747072599534,0.0,0.0
0.34615384615384615,M,Married,Self-Employed,0.6000000000000001,Rented,0.8666666666666667,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.4716981132075472,0.0658910153121897,1.0,0.0,0.75,0.26262626262626265,0.6065573770491803,0.171,0.51
0.576923076923077,F,Married,Self-Employed,1.0,Owned,0.9666666666666667,Ahmedabad,Gujarat,0.4576271186440678,Auto,Secured,0.2452830188679245,0.17659150851361427,0.6666666666666667,0.5,0.375,0.18181818181818182,0.1686182669789227,0.0,0.0
0.5192307692307693,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.9999999999999999,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.18867924528301885,0.07913491212981147,0.0,0.0,0.0,0.23232323232323235,0.09836065573770492,0.035,0.8
0.40384615384615385,M,Married,Self-Employed,0.4,Rented,0.3333333333333333,Bangalore,Karnataka,0.7627118644067797,Auto,Secured,0.4339622641509434,0.03697055969239685,0.6666666666666667,0.0,0.75,0.07070707070707072,0.22716627634660422,0.0,0.0
0.6153846153846154,M,Married,Salaried,0.6000000000000001,Owned,0.8,Mumbai,Maharashtra,0.4915254237288136,Personal,Unsecured,0.22641509433962262,0.07932259032188663,0.0,0.5,0.5,0.7171717171717172,0.056206088992974246,0.0,0.0
0.07692307692307698,F,Single,Self-Employed,0.0,Owned,0.9666666666666667,Jaipur,Rajasthan,0.3254237288135594,Personal,Unsecured,0.09433962264150941,0.14751160947400535,1.0,0.5,0.375,0.9292929292929294,0.1334894613583138,0.006,0.2
0.34615384615384615,F,Married,Salaried,0.4,Owned,0.7333333333333333,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.22641509433962262,0.10362429713303356,0.3333333333333333,1.0,0.75,0.15151515151515152,0.10070257611241218,0.022000000000000002,0.4
0.25,F,Single,Salaried,0.2,Rented,0.4,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.22641509433962262,0.1589231845552474,0.0,1.0,0.25,0.0,0.09367681498829039,0.0,0.0
0.5961538461538463,M,Married,Salaried,0.6000000000000001,Owned,0.6,Kolkata,West Bengal,1.0,Home,Secured,0.39622641509433965,0.0278896947936102,0.6666666666666667,0.5,0.875,0.9292929292929294,0.4964871194379391,0.207,0.66
0.28846153846153855,F,Married,Self-Employed,0.6000000000000001,Owned,0.1,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.07547169811320753,0.009943111405468195,1.0,1.0,0.875,0.14141414141414144,0.09367681498829039,0.052000000000000005,0.38
0.5192307692307693,F,Single,Self-Employed,0.0,Owned,0.5,Lucknow,Uttar Pradesh,0.1966101694915254,Education,Secured,0.4339622641509434,0.3572470356044311,0.0,1.0,0.375,0.31313131313131315,0.2412177985948478,0.17500000000000002,0.5900000000000001
0.326923076923077,M,Single,Self-Employed,0.0,Owned,0.6,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.4716981132075472,0.14674224386973267,0.0,0.5,0.375,0.16161616161616163,0.17330210772833723,1.0,0.5
0.6346153846153847,M,Married,Self-Employed,0.8,Owned,0.7333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.7924528301886793,0.1969486515532702,0.3333333333333333,0.5,0.375,0.13131313131313133,0.3957845433255269,0.0,0.0
0.0,M,Single,Self-Employed,0.0,Owned,0.13333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Auto,Secured,0.39622641509433965,0.09106020675518843,0.0,0.0,0.25,0.10101010101010102,0.2599531615925058,0.0,0.0
0.4423076923076924,M,Single,Self-Employed,0.0,Owned,0.2,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.28301886792452824,0.025037599517990276,1.0,1.0,0.375,0.5050505050505051,0.10772833723653394,0.0,0.0
0.40384615384615385,F,Married,Self-Employed,0.8,Mortgage,0.3,Pune,Maharashtra,0.5101694915254238,Education,Secured,0.5094339622641509,0.1425848333535193,0.3333333333333333,0.0,0.125,0.43434343434343436,0.24590163934426232,0.087,0.4
0.3653846153846154,F,Married,Self-Employed,0.8,Owned,0.4,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.22641509433962262,0.14609897654699722,0.6666666666666667,0.0,0.5,0.07070707070707072,0.08430913348946137,0.083,0.52
0.42307692307692313,F,Single,Salaried,0.0,Owned,0.6,Delhi,Delhi,0.0,Auto,Secured,0.3584905660377359,0.06691155540633287,1.0,0.5,1.0,0.22222222222222224,0.16627634660421545,0.158,0.66
0.28846153846153855,F,Single,Self-Employed,0.0,Mortgage,0.6333333333333333,Delhi,Delhi,0.0,Home,Secured,0.7358490566037735,0.0315473115130925,1.0,0.5,0.5,0.9494949494949496,0.5878220140515222,0.0,0.0
0.6923076923076924,M,Single,Self-Employed,0.0,Mortgage,0.9999999999999999,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.3018867924528301,0.2762789074241864,0.0,0.0,0.25,0.24242424242424243,0.11709601873536299,0.0,0.0
0.6923076923076924,M,Married,Salaried,0.6000000000000001,Owned,0.6333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Education,Secured,0.18867924528301885,0.02390130963349988,0.0,0.5,0.0,0.020202020202020204,0.2740046838407494,0.2,0.30000000000000004
0.5192307692307693,M,Married,Self-Employed,0.6000000000000001,Rented,0.5333333333333333,Bangalore,Karnataka,0.7627118644067797,Auto,Secured,0.20754716981132074,0.10932746561106946,0.6666666666666667,0.5,0.5,0.4646464646464647,0.15925058548009366,0.0,0.0
0.3653846153846154,M,Married,Self-Employed,0.6000000000000001,Owned,0.9333333333333333,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.0,0.4142991618488691,0.3333333333333333,0.0,0.125,0.393939393939394,0.05152224824355972,0.113,0.6000000000000001
0.17307692307692313,M,Single,Salaried,0.0,Owned,0.9,Jaipur,Rajasthan,0.3254237288135594,Education,Secured,0.37735849056603776,0.1294031552421879,0.6666666666666667,1.0,0.375,0.31313131313131315,0.3231850117096018,0.154,0.30000000000000004
0.25,M,Single,Salaried,0.2,Owned,0.3,Kolkata,West Bengal,1.0,Auto,Secured,0.3018867924528301,0.06945294042795228,1.0,0.0,0.375,0.8080808080808082,0.17096018735362997,0.006,0.5
0.2692307692307693,F,Single,Salaried,0.0,Mortgage,0.13333333333333333,Jaipur,Rajasthan,0.3254237288135594,Auto,Secured,0.5283018867924528,0.20528289197657204,0.3333333333333333,0.5,0.375,0.9595959595959597,0.1756440281030445,0.244,0.67
0.40384615384615385,M,Single,Self-Employed,0.2,Mortgage,0.4666666666666667,Hyderabad,Telangana,0.6610169491525424,Education,Secured,0.7547169811320754,0.16782467560674097,0.0,0.5,0.5,0.7373737373737375,0.30679156908665106,0.0,0.0
0.6730769230769232,F,Married,Self-Employed,0.4,Owned,0.4,Ahmedabad,Gujarat,0.4576271186440678,Education,Secured,0.3018867924528301,0.04442032351683125,0.0,0.0,0.5,0.17171717171717174,0.2154566744730679,0.226,0.6400000000000001
0.1923076923076924,F,Single,Self-Employed,0.0,Owned,0.9,Kolkata,West Bengal,1.0,Auto,Secured,0.49056603773584906,0.3232725557502605,0.6666666666666667,0.0,0.625,0.07070707070707072,0.11709601873536299,0.18300000000000002,0.61
0.34615384615384615,M,Married,Self-Employed,0.8,Owned,0.9999999999999999,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.05660377358490565,0.03790613995146174,0.0,1.0,0.125,0.36363636363636365,0.09367681498829039,0.0,0.0
0.11538461538461542,M,Single,Self-Employed,0.2,Rented,0.7333333333333333,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.49056603773584906,0.05931793477844264,0.3333333333333333,0.0,0.5,0.27272727272727276,0.6042154566744731,0.009000000000000001,0.1
0.8846153846153847,M,Single,Self-Employed,0.0,Owned,0.7333333333333333,Mumbai,Maharashtra,0.4915254237288136,Home,Secured,0.49056603773584906,0.3637062827350883,0.0,0.0,0.625,0.030303030303030304,0.4473067915690866,0.12,0.47000000000000003
0.46153846153846156,M,Married,Self-Employed,0.8,Mortgage,0.9666666666666667,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.49056603773584906,0.08008365158137722,0.6666666666666667,0.0,0.875,0.6161616161616162,0.6440281030444964,0.067,0.63
0.3846153846153847,M,Married,Salaried,1.0,Owned,0.6666666666666666,Mumbai,Maharashtra,0.4915254237288136,Home,Secured,0.339622641509434,0.08529699147642052,0.6666666666666667,0.5,0.25,0.9292929292929294,0.7096018735362998,0.17,0.51
0.4423076923076924,M,Single,Salaried,0.0,Owned,0.9333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Education,Secured,0.4716981132075472,0.09061228317355774,0.0,0.0,0.125,0.4444444444444445,0.2997658079625293,0.105,0.52
0.3653846153846154,M,Married,Salaried,0.8,Mortgage,0.4,Jaipur,Rajasthan,0.3254237288135594,Home,Secured,0.49056603773584906,0.10347558548185896,1.0,0.5,0.5,0.5151515151515152,0.5456674473067915,0.0,0.0
0.17307692307692313,M,Married,Self-Employed,0.6000000000000001,Owned,0.8333333333333334,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.4339622641509434,0.10152789723258349,1.0,0.0,0.375,0.787878787878788,0.8711943793911006,0.0,0.0
0.48076923076923084,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.7,Pune,Maharashtra,0.5101694915254238,Auto,Secured,0.16981132075471697,0.034554250879110716,0.3333333333333333,0.5,0.75,0.7272727272727273,0.18032786885245902,0.23500000000000001,0.52
0.6153846153846154,M,Married,Salaried,0.6000000000000001,Owned,0.1,Delhi,Delhi,0.0,Home,Secured,0.4339622641509434,0.06494317017467742,0.0,0.5,0.625,0.020202020202020204,0.6135831381733021,0.33299999999999996,0.2
0.05769230769230771,M,Single,Self-Employed,0.0,Rented,0.7666666666666667,Mumbai,Maharashtra,0.4915254237288136,Personal,Unsecured,0.320754716981132,0.23349556190263016,0.6666666666666667,1.0,0.25,0.23232323232323235,0.11475409836065573,0.023,0.53
0.23076923076923084,F,Single,Salaried,0.2,Owned,0.7,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.0,0.03347839107280381,0.6666666666666667,0.5,0.375,0.8787878787878789,0.11241217798594846,0.0,0.0
0.5192307692307693,M,Single,Self-Employed,0.2,Owned,0.6666666666666666,Jaipur,Rajasthan,0.3254237288135594,Auto,Secured,0.320754716981132,0.10266776437328771,1.0,0.0,0.5,0.13131313131313133,0.16393442622950818,0.0,0.0
0.40384615384615385,F,Married,Self-Employed,0.6000000000000001,Owned,0.7333333333333333,Mumbai,Maharashtra,0.4915254237288136,Home,Secured,0.5471698113207547,0.03680677246146401,1.0,1.0,0.625,0.14141414141414144,0.5690866510538641,0.214,0.47000000000000003
0.326923076923077,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.6333333333333333,Chennai,Tamil Nadu,0.8305084745762713,Auto,Secured,0.4339622641509434,0.161812457743661,0.0,1.0,0.0,0.23232323232323235,0.21779859484777517,0.385,0.7400000000000001
0.03846153846153849,F,Single,Self-Employed,0.0,Owned,0.8666666666666667,Delhi,Delhi,0.0,Personal,Unsecured,0.05660377358490565,0.02806319171998056,0.3333333333333333,0.0,0.625,0.6565656565656566,0.15925058548009366,0.040999999999999995,0.7000000000000001
0.6346153846153847,M,Single,Self-Employed,0.0,Owned,0.7333333333333333,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.26415094339622636,0.03261869974913213,0.0,0.0,0.625,0.8686868686868687,0.04918032786885246,0.227,0.5700000000000001
0.5961538461538463,F,Single,Self-Employed,0.2,Mortgage,0.1,Lucknow,Uttar Pradesh,0.1966101694915254,Education,Secured,0.8301886792452831,0.10921516531778555,0.0,0.0,0.0,0.393939393939394,0.24590163934426232,0.303,0.47000000000000003
0.326923076923077,M,Married,Salaried,0.4,Owned,0.3666666666666667,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.20754716981132074,0.010143054475990735,0.0,0.0,0.375,0.11111111111111112,0.08430913348946137,0.0,0.0
0.5192307692307693,M,Married,Salaried,0.4,Rented,0.03333333333333333,Bangalore,Karnataka,0.7627118644067797,Personal,Unsecured,0.18867924528301885,0.025792911615708652,0.0,1.0,0.5,0.26262626262626265,0.06088992974238877,1.0,0.2
0.34615384615384615,F,Married,Self-Employed,0.8,Mortgage,0.6333333333333333,Delhi,Delhi,0.0,Education,Secured,0.5660377358490566,0.07507868686078903,0.0,1.0,0.125,0.29292929292929293,0.28337236533957844,0.0,0.0
0.25,F,Married,Self-Employed,1.0,Owned,0.7666666666666667,Jaipur,Rajasthan,0.3254237288135594,Personal,Unsecured,0.18867924528301885,0.11243265176381728,0.3333333333333333,0.5,0.25,0.8484848484848485,0.15456674473067913,0.0,0.0
0.3846153846153847,F,Married,Self-Employed,0.4,Owned,0.2,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.037735849056603765,0.04331648445656623,0.0,0.0,0.125,0.7272727272727273,0.08430913348946137,0.667,0.25
0.46153846153846156,M,Single,Salaried,0.2,Owned,0.8333333333333334,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.09433962264150941,0.07418756678609592,0.0,1.0,0.5,0.5656565656565657,0.056206088992974246,0.364,0.68
0.6346153846153847,M,Married,Self-Employed,0.6000000000000001,Owned,0.3333333333333333,Kolkata,West Bengal,1.0,Personal,Unsecured,0.3018867924528301,0.03356948334710577,1.0,0.0,0.875,0.13131313131313133,0.06088992974238877,0.0,0.0
0.48076923076923084,M,Single,Self-Employed,0.0,Owned,0.06666666666666668,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.2452830188679245,0.12709723033492829,0.0,0.5,0.25,0.3535353535353536,0.10070257611241218,0.10300000000000001,0.8300000000000001
0.42307692307692313,M,Married,Self-Employed,0.6000000000000001,Owned,0.4666666666666667,Bangalore,Karnataka,0.7627118644067797,Auto,Secured,0.4528301886792453,0.4511703249221819,1.0,0.5,0.75,0.6767676767676768,0.1334894613583138,0.0,0.0
0.17307692307692313,F,Married,Salaried,0.4,Owned,0.13333333333333333,Ahmedabad,Gujarat,0.4576271186440678,Home,Secured,0.3584905660377359,0.05158096838369854,0.6666666666666667,1.0,0.75,0.9090909090909092,0.6651053864168618,0.0,0.0
0.42307692307692313,M,Single,Self-Employed,0.4,Mortgage,0.8,Hyderabad,Telangana,0.6610169491525424,Personal,Unsecured,0.18867924528301885,0.04867546978317228,0.3333333333333333,0.0,0.625,0.7272727272727273,0.11709601873536299,0.0,0.0
0.23076923076923084,M,Married,Self-Employed,0.6000000000000001,Owned,0.16666666666666669,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.16981132075471697,0.24032939886253474,0.6666666666666667,0.5,0.375,0.888888888888889,0.126463700234192,0.0,0.0
0.6538461538461539,F,Married,Self-Employed,0.4,Owned,0.7333333333333333,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.18867924528301885,0.0013143861402785252,1.0,0.5,0.5,0.07070707070707072,0.10070257611241218,0.105,0.36000000000000004
0.730769230769231,M,Married,Self-Employed,0.6000000000000001,Rented,0.1,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.22641509433962262,0.15304370844953027,1.0,1.0,0.875,0.25252525252525254,0.05386416861826698,0.114,0.5599999999999999
0.5576923076923077,M,Married,Self-Employed,0.6000000000000001,Mortgage,0.9333333333333333,Chennai,Tamil Nadu,0.8305084745762713,Personal,Unsecured,0.05660377358490565,0.17694463480557868,1.0,1.0,0.5,0.13131313131313133,0.0819672131147541,0.048,0.44000000000000006
0.03846153846153849,F,Married,Self-Employed,0.6000000000000001,Owned,0.9,Chennai,Tamil Nadu,0.8305084745762713,Auto,Secured,0.18867924528301885,0.016679340374395633,0.0,0.5,0.125,1.0,0.24824355971896958,1.0,0.66
0.5384615384615385,M,Married,Salaried,0.6000000000000001,Mortgage,0.6333333333333333,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.39622641509433965,0.025689809981260286,0.0,0.5,0.0,0.32323232323232326,0.5433255269320844,0.091,0.53
0.2692307692307693,M,Married,Salaried,0.8,Mortgage,0.9666666666666667,Delhi,Delhi,0.0,Home,Secured,0.5849056603773585,0.027683619283863967,0.6666666666666667,0.5,0.75,0.9797979797979799,0.7728337236533958,0.0,0.0
0.40384615384615385,F,Married,Self-Employed,0.6000000000000001,Owned,0.9999999999999999,Ahmedabad,Gujarat,0.4576271186440678,Personal,Unsecured,0.18867924528301885,0.004260128873210286,0.0,0.0,0.125,0.23232323232323235,0.12880562060889927,0.133,0.67
0.5000000000000001,M,Single,Self-Employed,0.0,Mortgage,0.3,Delhi,Delhi,0.0,Personal,Unsecured,0.1320754716981132,0.07482521270620966,0.6666666666666667,1.0,0.5,0.12121212121212122,0.07494145199063232,0.012,1.0
0.3653846153846154,M,Married,Self-Employed,0.4,Rented,0.23333333333333334,Kolkata,West Bengal,1.0,Auto,Secured,0.37735849056603776,0.07808179345229244,1.0,0.5,0.625,0.9595959595959597,0.1569086651053864,0.0,0.0
0.28846153846153855,M,Single,Salaried,0.0,Rented,0.6666666666666666,Lucknow,Uttar Pradesh,0.1966101694915254,Personal,Unsecured,0.16981132075471697,0.11914166803368957,0.0,1.0,0.625,0.09090909090909091,0.13114754098360654,0.778,0.5900000000000001
0.6538461538461539,M,Married,Self-Employed,0.6000000000000001,Owned,0.9999999999999999,Hyderabad,Telangana,0.6610169491525424,Home,Secured,0.7735849056603773,0.06975419650481626,0.0,1.0,0.0,0.6060606060606061,0.5737704918032787,0.17600000000000002,0.6000000000000001
0.7500000000000001,F,Married,Self-Employed,0.4,Mortgage,0.0,Pune,Maharashtra,0.5101694915254238,Personal,Unsecured,0.18867924528301885,0.19082311132370233,0.0,0.0,0.375,0.09090909090909091,0.04215456674473067,0.0,0.0
0.42307692307692313,F,Married,Self-Employed,0.6000000000000001,Owned,0.5,Chennai,Tamil Nadu,0.8305084745762713,Home,Secured,0.7169811320754716,0.1813226853746946,0.0,0.0,0.375,0.0,0.648711943793911,0.0,0.0
